id	y_hat
2497	pos
2498	neg
2499	pos
2500	neg
2501	neg
2502	neg
2503	neg
2504	neg
2505	pos
2506	pos
2507	neg
2508	pos
2509	neg
2510	neg
2511	neg
2512	pos
2513	pos
2514	neg
2515	neg
2516	neg
2517	neg
2518	neg
2519	pos
2520	pos
2521	neg
2522	pos
2523	pos
2524	neg
2525	pos
2526	neg
2527	neg
2528	pos
2529	pos
2530	pos
2531	neg
2532	neg
2533	neg
2534	neg
2535	pos
2536	pos
2537	neg
2538	neg
2539	pos
2540	pos
2541	neg
2542	neg
2543	neg
2544	neg
2545	pos
2546	pos
2547	pos
2548	pos
2549	pos
2550	pos
2551	pos
2552	pos
2553	pos
2554	pos
2555	pos
2556	neg
2557	pos
2558	pos
2559	neg
2560	pos
2561	pos
2562	neg
2563	pos
2564	neg
2565	pos
2566	neg
2567	neg
2568	neg
2569	pos
2570	pos
2571	neg
2572	pos
2573	pos
2574	neg
2575	neg
2576	pos
2577	pos
2578	neg
2579	pos
2580	neg
2581	pos
2582	neg
2583	pos
2584	pos
2585	pos
2586	neg
2587	neg
2588	neg
2589	pos
2590	neg
2591	neg
2592	pos
2593	neg
2594	neg
2595	neg
2596	pos
2597	neg
2598	neg
2599	neg
2600	pos
2601	neg
2602	pos
2603	neg
2604	pos
2605	pos
2606	pos
2607	pos
2608	neg
2609	pos
2610	neg
2611	neg
2612	neg
2613	neg
2614	pos
2615	pos
2616	neg
2617	pos
2618	pos
2619	neg
2620	neg
2621	neg
2622	neg
2623	pos
2624	neg
2625	pos
2626	neg
2627	neg
2628	neg
2629	pos
2630	pos
2631	neg
2632	pos
2633	neg
2634	pos
2635	pos
2636	pos
2637	pos
2638	neg
2639	pos
2640	neg
2641	neg
2642	pos
2643	neg
2644	neg
2645	neg
2646	pos
2647	neg
2648	pos
2649	pos
2650	neg
2651	pos
2652	pos
2653	pos
2654	neg
2655	pos
2656	neg
2657	neg
2658	pos
2659	neg
2660	neg
2661	neg
2662	pos
2663	neg
2664	neg
2665	pos
2666	neg
2667	pos
2668	neg
2669	neg
2670	pos
2671	pos
2672	pos
2673	pos
2674	pos
2675	pos
2676	pos
2677	pos
2678	pos
2679	pos
2680	neg
2681	pos
2682	neg
2683	pos
2684	pos
2685	pos
2686	pos
2687	pos
2688	neg
2689	neg
2690	pos
2691	neg
2692	pos
2693	neg
2694	neg
2695	pos
2696	pos
2697	pos
2698	pos
2699	pos
2700	pos
2701	neg
2702	pos
2703	pos
2704	pos
2705	neg
2706	neg
2707	neg
2708	pos
2709	pos
2710	neg
2711	pos
2712	pos
2713	pos
2714	pos
2715	neg
2716	neg
2717	pos
2718	neg
2719	neg
2720	pos
2721	pos
2722	pos
2723	pos
2724	neg
2725	pos
2726	pos
2727	neg
2728	pos
2729	pos
2730	pos
2731	pos
2732	neg
2733	neg
2734	neg
2735	neg
2736	pos
2737	neg
2738	neg
2739	neg
2740	pos
2741	pos
2742	pos
2743	pos
2744	neg
2745	pos
2746	pos
2747	pos
2748	neg
2749	neg
2750	neg
2751	neg
2752	neg
2753	neg
2754	neg
2755	neg
2756	pos
2757	pos
2758	neg
2759	neg
2760	neg
2761	neg
2762	pos
2763	pos
2764	neg
2765	neg
2766	pos
2767	pos
2768	neg
2769	pos
2770	neg
2771	neg
2772	pos
2773	pos
2774	pos
2775	pos
2776	pos
2777	neg
2778	neg
2779	pos
2780	neg
2781	neg
2782	pos
2783	pos
2784	pos
2785	pos
2786	neg
2787	neg
2788	pos
2789	neg
2790	pos
2791	neg
2792	neg
2793	neg
2794	neg
2795	neg
2796	neg
2797	pos
2798	neg
2799	neg
2800	pos
2801	pos
2802	pos
2803	pos
2804	neg
2805	pos
2806	pos
2807	pos
2808	neg
2809	pos
2810	pos
2811	pos
2812	neg
2813	pos
2814	pos
2815	pos
2816	pos
2817	neg
2818	pos
2819	pos
2820	pos
2821	neg
2822	neg
2823	neg
2824	neg
2825	pos
2826	neg
2827	pos
2828	pos
2829	neg
2830	pos
2831	pos
2832	neg
2833	neg
2834	pos
2835	neg
2836	pos
2837	pos
2838	neg
2839	pos
2840	pos
2841	pos
2842	neg
2843	pos
2844	pos
2845	pos
2846	neg
2847	pos
2848	neg
2849	pos
2850	pos
2851	neg
2852	pos
2853	pos
2854	pos
2855	neg
2856	pos
2857	pos
2858	neg
2859	pos
2860	neg
2861	pos
2862	pos
2863	pos
2864	neg
2865	pos
2866	neg
2867	pos
2868	pos
2869	pos
2870	pos
2871	neg
2872	neg
2873	pos
2874	pos
2875	neg
2876	neg
2877	neg
2878	neg
2879	pos
2880	pos
2881	neg
2882	pos
2883	pos
2884	pos
2885	neg
2886	pos
2887	pos
2888	neg
2889	pos
2890	pos
2891	pos
2892	pos
2893	neg
2894	neg
2895	neg
2896	pos
2897	pos
2898	pos
2899	neg
2900	pos
2901	neg
2902	pos
2903	neg
2904	pos
2905	pos
2906	pos
2907	neg
2908	neg
2909	pos
2910	pos
2911	pos
2912	neg
2913	neg
2914	neg
2915	neg
2916	pos
2917	pos
2918	pos
2919	pos
2920	neg
2921	neg
2922	pos
2923	pos
2924	pos
2925	pos
2926	neg
2927	neg
2928	pos
2929	pos
2930	neg
2931	pos
2932	pos
2933	neg
2934	neg
2935	neg
2936	pos
2937	pos
2938	neg
2939	neg
2940	neg
2941	pos
2942	neg
2943	pos
2944	pos
2945	neg
2946	pos
2947	pos
2948	neg
2949	pos
2950	pos
2951	neg
2952	neg
2953	pos
2954	neg
2955	neg
2956	pos
2957	neg
2958	neg
2959	neg
2960	neg
2961	neg
2962	neg
2963	pos
2964	neg
2965	neg
2966	neg
2967	neg
2968	pos
2969	pos
2970	neg
2971	pos
2972	neg
2973	neg
2974	pos
2975	pos
2976	neg
2977	neg
2978	neg
2979	neg
2980	pos
2981	neg
2982	pos
2983	neg
2984	neg
2985	pos
2986	pos
2987	neg
2988	pos
2989	neg
2990	neg
2991	pos
2992	pos
2993	neg
2994	pos
2995	pos
2996	neg
2997	pos
2998	pos
2999	neg
3000	neg
3001	neg
3002	neg
3003	pos
3004	neg
3005	pos
3006	pos
3007	pos
3008	neg
3009	neg
3010	neg
3011	pos
3012	pos
3013	neg
3014	neg
3015	neg
3016	neg
3017	neg
3018	neg
3019	pos
3020	pos
3021	neg
3022	pos
3023	neg
3024	pos
3025	pos
3026	pos
3027	pos
3028	pos
3029	pos
3030	neg
3031	pos
3032	neg
3033	neg
3034	pos
3035	neg
3036	neg
3037	pos
3038	neg
3039	neg
3040	neg
3041	pos
3042	pos
3043	pos
3044	neg
3045	pos
3046	pos
3047	pos
3048	pos
3049	pos
3050	neg
3051	neg
3052	neg
3053	pos
3054	neg
3055	neg
3056	neg
3057	neg
3058	pos
3059	pos
3060	pos
3061	pos
3062	pos
3063	neg
3064	pos
3065	pos
3066	neg
3067	pos
3068	pos
3069	neg
3070	pos
3071	pos
3072	neg
3073	neg
3074	neg
3075	pos
3076	neg
3077	pos
3078	pos
3079	neg
3080	neg
3081	pos
3082	pos
3083	neg
3084	neg
3085	pos
3086	neg
3087	neg
3088	pos
3089	pos
3090	neg
3091	pos
3092	pos
3093	neg
3094	neg
3095	neg
3096	pos
3097	pos
3098	pos
3099	neg
3100	pos
3101	pos
3102	pos
3103	pos
3104	neg
3105	neg
3106	pos
3107	neg
3108	pos
3109	pos
3110	pos
3111	pos
3112	neg
3113	pos
3114	pos
3115	neg
3116	neg
3117	pos
3118	neg
3119	pos
3120	pos
3121	pos
3122	neg
3123	neg
3124	neg
3125	pos
3126	pos
3127	neg
3128	neg
3129	pos
3130	neg
3131	neg
3132	pos
3133	pos
3134	pos
3135	neg
3136	neg
3137	neg
3138	neg
3139	pos
3140	neg
3141	pos
3142	neg
3143	pos
3144	neg
3145	pos
3146	neg
3147	neg
3148	neg
3149	pos
3150	neg
3151	pos
3152	neg
3153	pos
3154	neg
3155	pos
3156	neg
3157	neg
3158	neg
3159	neg
3160	pos
3161	pos
3162	neg
3163	pos
3164	pos
3165	neg
3166	neg
3167	neg
3168	pos
3169	neg
3170	pos
3171	pos
3172	pos
3173	pos
3174	neg
3175	neg
3176	neg
3177	pos
3178	pos
3179	neg
3180	pos
3181	pos
3182	neg
3183	neg
3184	pos
3185	neg
3186	neg
3187	neg
3188	pos
3189	pos
3190	neg
3191	neg
3192	pos
3193	pos
3194	neg
3195	pos
3196	pos
3197	neg
3198	neg
3199	neg
3200	pos
3201	neg
3202	pos
3203	pos
3204	neg
3205	pos
3206	pos
3207	pos
3208	neg
3209	pos
3210	neg
3211	neg
3212	pos
3213	pos
3214	pos
3215	pos
3216	pos
3217	neg
3218	pos
3219	pos
3220	pos
3221	pos
3222	pos
3223	neg
3224	pos
3225	pos
3226	neg
3227	neg
3228	pos
3229	neg
3230	pos
3231	pos
3232	neg
3233	neg
3234	pos
3235	neg
3236	pos
3237	neg
3238	neg
3239	pos
3240	neg
3241	neg
3242	neg
3243	pos
3244	neg
3245	pos
3246	pos
3247	neg
3248	neg
3249	pos
3250	pos
3251	pos
3252	pos
3253	neg
3254	pos
3255	pos
3256	neg
3257	pos
3258	pos
3259	neg
3260	neg
3261	pos
3262	pos
3263	pos
3264	neg
3265	pos
3266	pos
3267	pos
3268	pos
3269	neg
3270	pos
3271	pos
3272	neg
3273	pos
3274	neg
3275	neg
3276	neg
3277	neg
3278	pos
3279	pos
3280	neg
3281	pos
3282	neg
3283	pos
3284	neg
3285	neg
3286	pos
3287	pos
3288	pos
3289	pos
3290	pos
3291	neg
3292	neg
3293	neg
3294	neg
3295	pos
3296	pos
3297	pos
3298	pos
3299	pos
3300	pos
3301	neg
3302	neg
3303	pos
3304	pos
3305	pos
3306	pos
3307	pos
3308	neg
3309	neg
3310	pos
3311	neg
3312	pos
3313	neg
3314	neg
3315	pos
3316	pos
3317	neg
3318	neg
3319	neg
3320	pos
3321	pos
3322	neg
3323	neg
3324	pos
3325	pos
3326	neg
3327	pos
3328	neg
3329	neg
3330	pos
3331	neg
3332	pos
3333	neg
3334	pos
3335	neg
3336	pos
3337	neg
3338	neg
3339	pos
3340	pos
3341	neg
3342	pos
3343	neg
3344	neg
3345	pos
3346	neg
3347	pos
3348	pos
3349	neg
3350	pos
3351	pos
3352	pos
3353	pos
3354	pos
3355	neg
3356	neg
3357	pos
3358	pos
3359	neg
3360	pos
3361	pos
3362	pos
3363	pos
3364	neg
3365	neg
3366	neg
3367	neg
3368	neg
3369	neg
3370	pos
3371	pos
3372	pos
3373	neg
3374	neg
3375	pos
3376	neg
3377	neg
3378	neg
3379	pos
3380	pos
3381	neg
3382	pos
3383	pos
3384	neg
3385	neg
3386	neg
3387	neg
3388	pos
3389	pos
3390	neg
3391	neg
3392	neg
3393	neg
3394	pos
3395	neg
3396	pos
3397	pos
3398	pos
3399	neg
3400	pos
3401	neg
3402	neg
3403	pos
3404	neg
3405	pos
3406	neg
3407	pos
3408	neg
3409	neg
3410	pos
3411	neg
3412	pos
3413	pos
3414	pos
3415	neg
3416	pos
3417	neg
3418	pos
3419	neg
3420	neg
3421	neg
3422	pos
3423	pos
3424	neg
3425	pos
3426	pos
3427	neg
3428	pos
3429	pos
3430	neg
3431	neg
3432	neg
3433	pos
3434	neg
3435	pos
3436	neg
3437	neg
3438	pos
3439	neg
3440	neg
3441	pos
3442	neg
3443	neg
3444	pos
3445	neg
3446	neg
3447	pos
3448	neg
3449	pos
3450	pos
3451	pos
3452	neg
3453	neg
3454	neg
3455	pos
3456	neg
3457	neg
3458	pos
3459	pos
3460	neg
3461	pos
3462	neg
3463	pos
3464	pos
3465	neg
3466	pos
3467	neg
3468	neg
3469	pos
3470	pos
3471	neg
3472	neg
3473	pos
3474	pos
3475	neg
3476	pos
3477	pos
3478	pos
3479	neg
3480	pos
3481	neg
3482	pos
3483	pos
3484	pos
3485	pos
3486	neg
3487	neg
3488	pos
3489	neg
3490	neg
3491	neg
3492	pos
3493	pos
3494	neg
3495	pos
3496	pos
3497	neg
3498	neg
3499	neg
3500	neg
3501	neg
3502	neg
3503	neg
3504	neg
3505	pos
3506	pos
3507	pos
3508	neg
3509	neg
3510	pos
3511	pos
3512	pos
3513	pos
3514	pos
3515	pos
3516	neg
3517	pos
3518	neg
3519	neg
3520	neg
3521	neg
3522	neg
3523	neg
3524	pos
3525	neg
3526	pos
3527	neg
3528	pos
3529	pos
3530	neg
3531	pos
3532	pos
3533	neg
3534	pos
3535	pos
3536	pos
3537	pos
3538	pos
3539	pos
3540	neg
3541	neg
3542	neg
3543	neg
3544	neg
3545	pos
3546	pos
3547	neg
3548	neg
3549	neg
3550	neg
3551	neg
3552	neg
3553	pos
3554	neg
3555	neg
3556	neg
3557	neg
3558	neg
3559	pos
3560	neg
3561	neg
3562	pos
3563	pos
3564	pos
3565	neg
3566	neg
3567	neg
3568	neg
3569	pos
3570	neg
3571	pos
3572	neg
3573	pos
3574	pos
3575	neg
3576	neg
3577	pos
3578	neg
3579	neg
3580	neg
3581	pos
3582	neg
3583	pos
3584	pos
3585	pos
3586	pos
3587	pos
3588	neg
3589	neg
3590	neg
3591	neg
3592	pos
3593	neg
3594	pos
3595	neg
3596	neg
3597	neg
3598	pos
3599	pos
3600	pos
3601	neg
3602	pos
3603	pos
3604	neg
3605	pos
3606	pos
3607	neg
3608	pos
3609	pos
3610	neg
3611	pos
3612	neg
3613	pos
3614	neg
3615	neg
3616	neg
3617	neg
3618	pos
3619	neg
3620	neg
3621	pos
3622	neg
3623	pos
3624	neg
3625	neg
3626	neg
3627	neg
3628	pos
3629	pos
3630	neg
3631	pos
3632	neg
3633	neg
3634	pos
3635	pos
3636	neg
3637	pos
3638	neg
3639	pos
3640	pos
3641	pos
3642	pos
3643	pos
3644	pos
3645	pos
3646	pos
3647	neg
3648	pos
3649	neg
3650	neg
3651	neg
3652	neg
3653	pos
3654	neg
3655	pos
3656	pos
3657	neg
3658	neg
3659	pos
3660	neg
3661	pos
3662	neg
3663	pos
3664	neg
3665	pos
3666	pos
3667	pos
3668	pos
3669	pos
3670	neg
3671	pos
3672	neg
3673	neg
3674	pos
3675	pos
3676	pos
3677	pos
3678	neg
3679	neg
3680	pos
3681	neg
3682	neg
3683	neg
3684	pos
3685	pos
3686	neg
3687	neg
3688	neg
3689	neg
3690	pos
3691	neg
3692	pos
3693	pos
3694	neg
3695	pos
3696	neg
3697	neg
3698	pos
3699	pos
3700	pos
3701	neg
3702	neg
3703	neg
3704	neg
3705	neg
3706	neg
3707	pos
3708	neg
3709	neg
3710	neg
3711	neg
3712	neg
3713	pos
3714	neg
3715	neg
3716	pos
3717	pos
3718	neg
3719	neg
3720	pos
3721	pos
3722	pos
3723	pos
3724	neg
3725	neg
3726	neg
3727	neg
3728	pos
3729	neg
3730	neg
3731	pos
3732	neg
3733	neg
3734	pos
3735	pos
3736	pos
3737	pos
3738	neg
3739	neg
3740	pos
3741	neg
3742	pos
3743	pos
3744	pos
3745	neg
3746	neg
3747	pos
3748	pos
3749	neg
3750	pos
3751	neg
3752	pos
3753	pos
3754	pos
3755	neg
3756	pos
3757	neg
3758	pos
3759	neg
3760	pos
3761	neg
3762	pos
3763	pos
3764	pos
3765	neg
3766	neg
3767	neg
3768	neg
3769	neg
3770	neg
3771	neg
3772	neg
3773	pos
3774	pos
3775	neg
3776	neg
3777	pos
3778	pos
3779	pos
3780	neg
3781	pos
3782	neg
3783	neg
3784	neg
3785	pos
3786	neg
3787	neg
3788	pos
3789	neg
3790	neg
3791	pos
3792	pos
3793	neg
3794	neg
3795	pos
3796	neg
3797	pos
3798	neg
3799	pos
3800	pos
3801	neg
3802	pos
3803	pos
3804	pos
3805	neg
3806	pos
3807	neg
3808	pos
3809	neg
3810	neg
3811	pos
3812	neg
3813	pos
3814	neg
3815	neg
3816	neg
3817	neg
3818	neg
3819	neg
3820	neg
3821	pos
3822	pos
3823	pos
3824	pos
3825	neg
3826	neg
3827	neg
3828	pos
3829	pos
3830	neg
3831	pos
3832	pos
3833	neg
3834	neg
3835	pos
3836	neg
3837	neg
3838	neg
3839	pos
3840	pos
3841	pos
3842	pos
3843	neg
3844	neg
3845	pos
3846	pos
3847	neg
3848	pos
3849	pos
3850	neg
3851	neg
3852	neg
3853	neg
3854	neg
3855	neg
3856	neg
3857	neg
3858	pos
3859	pos
3860	pos
3861	pos
3862	neg
3863	neg
3864	pos
3865	neg
3866	pos
3867	neg
3868	neg
3869	pos
3870	neg
3871	neg
3872	neg
3873	neg
3874	pos
3875	neg
3876	pos
3877	neg
3878	pos
3879	pos
3880	pos
3881	pos
3882	pos
3883	neg
3884	neg
3885	pos
3886	pos
3887	neg
3888	pos
3889	pos
3890	neg
3891	neg
3892	neg
3893	neg
3894	pos
3895	neg
3896	pos
3897	neg
3898	pos
3899	pos
3900	neg
3901	pos
3902	neg
3903	neg
3904	pos
3905	pos
3906	neg
3907	pos
3908	pos
3909	pos
3910	neg
3911	pos
3912	pos
3913	pos
3914	pos
3915	pos
3916	neg
3917	pos
3918	pos
3919	neg
3920	pos
3921	neg
3922	pos
3923	neg
3924	neg
3925	pos
3926	pos
3927	neg
3928	pos
3929	neg
3930	pos
3931	pos
3932	neg
3933	pos
3934	neg
3935	neg
3936	neg
3937	neg
3938	pos
3939	pos
3940	pos
3941	neg
3942	neg
3943	neg
3944	neg
3945	pos
3946	pos
3947	neg
3948	neg
3949	pos
3950	pos
3951	neg
3952	neg
3953	pos
3954	pos
3955	pos
3956	neg
3957	neg
3958	neg
3959	pos
3960	neg
3961	neg
3962	neg
3963	pos
3964	pos
3965	pos
3966	pos
3967	neg
3968	pos
3969	pos
3970	pos
3971	pos
3972	pos
3973	neg
3974	pos
3975	neg
3976	pos
3977	neg
3978	pos
3979	pos
3980	pos
3981	pos
3982	neg
3983	pos
3984	neg
3985	pos
3986	pos
3987	pos
3988	neg
3989	neg
3990	neg
3991	pos
3992	neg
3993	pos
3994	pos
3995	neg
3996	neg
3997	neg
3998	neg
3999	neg
4000	neg
4001	neg
4002	neg
4003	pos
4004	neg
4005	neg
4006	pos
4007	pos
4008	neg
4009	pos
4010	neg
4011	pos
4012	pos
4013	neg
4014	pos
4015	neg
4016	pos
4017	neg
4018	neg
4019	neg
4020	neg
4021	neg
4022	pos
4023	pos
4024	pos
4025	pos
4026	pos
4027	pos
4028	neg
4029	neg
4030	neg
4031	pos
4032	neg
4033	neg
4034	pos
4035	neg
4036	pos
4037	neg
4038	pos
4039	neg
4040	neg
4041	pos
4042	pos
4043	pos
4044	pos
4045	pos
4046	neg
4047	neg
4048	neg
4049	neg
4050	neg
4051	neg
4052	pos
4053	neg
4054	neg
4055	pos
4056	neg
4057	pos
4058	pos
4059	pos
4060	pos
4061	neg
4062	neg
4063	neg
4064	pos
4065	neg
4066	pos
4067	neg
4068	neg
4069	pos
4070	pos
4071	pos
4072	pos
4073	pos
4074	pos
4075	neg
4076	neg
4077	pos
4078	pos
4079	neg
4080	neg
4081	neg
4082	neg
4083	pos
4084	neg
4085	neg
4086	neg
4087	pos
4088	neg
4089	pos
4090	neg
4091	pos
4092	neg
4093	pos
4094	neg
4095	pos
4096	neg
4097	pos
4098	neg
4099	neg
4100	neg
4101	neg
4102	neg
4103	neg
4104	neg
4105	pos
4106	neg
4107	neg
4108	neg
4109	neg
4110	pos
4111	neg
4112	neg
4113	neg
4114	neg
4115	pos
4116	neg
4117	neg
4118	neg
4119	pos
4120	neg
4121	neg
4122	pos
4123	pos
4124	pos
4125	neg
4126	neg
4127	neg
4128	neg
4129	pos
4130	pos
4131	neg
4132	neg
4133	pos
4134	neg
4135	pos
4136	pos
4137	neg
4138	pos
4139	neg
4140	neg
4141	pos
4142	pos
4143	neg
4144	pos
4145	pos
4146	pos
4147	neg
4148	neg
4149	pos
4150	neg
4151	pos
4152	pos
4153	neg
4154	neg
4155	pos
4156	neg
4157	neg
4158	neg
4159	neg
4160	pos
4161	neg
4162	neg
4163	pos
4164	neg
4165	neg
4166	pos
4167	pos
4168	neg
4169	neg
4170	neg
4171	pos
4172	pos
4173	neg
4174	neg
4175	pos
4176	neg
4177	neg
4178	neg
4179	pos
4180	pos
4181	pos
4182	neg
4183	pos
4184	pos
4185	pos
4186	pos
4187	pos
4188	neg
4189	pos
4190	pos
4191	pos
4192	neg
4193	pos
4194	neg
4195	neg
4196	pos
4197	neg
4198	neg
4199	pos
4200	neg
4201	neg
4202	neg
4203	neg
4204	neg
4205	neg
4206	neg
4207	neg
4208	pos
4209	pos
4210	pos
4211	pos
4212	neg
4213	neg
4214	neg
4215	pos
4216	neg
4217	neg
4218	pos
4219	neg
4220	pos
4221	pos
4222	pos
4223	neg
4224	neg
4225	pos
4226	neg
4227	pos
4228	pos
4229	neg
4230	neg
4231	pos
4232	neg
4233	pos
4234	pos
4235	pos
4236	neg
4237	pos
4238	neg
4239	pos
4240	pos
4241	pos
4242	pos
4243	neg
4244	neg
4245	neg
4246	neg
4247	pos
4248	neg
4249	pos
4250	neg
4251	pos
4252	neg
4253	neg
4254	neg
4255	pos
4256	neg
4257	pos
4258	pos
4259	neg
4260	pos
4261	neg
4262	pos
4263	neg
4264	neg
4265	neg
4266	pos
4267	neg
4268	neg
4269	neg
4270	neg
4271	neg
4272	pos
4273	neg
4274	neg
4275	pos
4276	pos
4277	pos
4278	pos
4279	pos
4280	pos
4281	pos
4282	neg
4283	pos
4284	neg
4285	neg
4286	neg
4287	neg
4288	pos
4289	pos
4290	pos
4291	pos
4292	pos
4293	pos
4294	pos
4295	neg
4296	neg
4297	pos
4298	neg
4299	pos
4300	pos
4301	pos
4302	pos
4303	pos
4304	neg
4305	neg
4306	neg
4307	neg
4308	neg
4309	neg
4310	pos
4311	pos
4312	neg
4313	neg
4314	neg
4315	pos
4316	neg
4317	neg
4318	neg
4319	pos
4320	pos
4321	neg
4322	neg
4323	pos
4324	neg
4325	pos
4326	neg
4327	neg
4328	neg
4329	neg
4330	pos
4331	neg
4332	neg
4333	pos
4334	pos
4335	pos
4336	pos
4337	pos
4338	pos
4339	pos
4340	pos
4341	neg
4342	pos
4343	pos
4344	neg
4345	neg
4346	pos
4347	neg
4348	neg
4349	neg
4350	pos
4351	neg
4352	neg
4353	neg
4354	pos
4355	pos
4356	neg
4357	neg
4358	pos
4359	pos
4360	pos
4361	neg
4362	pos
4363	neg
4364	neg
4365	neg
4366	pos
4367	neg
4368	pos
4369	pos
4370	neg
4371	neg
4372	neg
4373	neg
4374	neg
4375	neg
4376	neg
4377	neg
4378	pos
4379	neg
4380	neg
4381	pos
4382	pos
4383	neg
4384	pos
4385	neg
4386	pos
4387	pos
4388	pos
4389	pos
4390	neg
4391	pos
4392	neg
4393	pos
4394	pos
4395	pos
4396	pos
4397	pos
4398	pos
4399	pos
4400	neg
4401	pos
4402	pos
4403	pos
4404	pos
4405	pos
4406	pos
4407	pos
4408	pos
4409	neg
4410	pos
4411	neg
4412	neg
4413	neg
4414	pos
4415	pos
4416	neg
4417	neg
4418	neg
4419	pos
4420	pos
4421	pos
4422	neg
4423	pos
4424	neg
4425	pos
4426	pos
4427	pos
4428	neg
4429	neg
4430	neg
4431	pos
4432	pos
4433	neg
4434	pos
4435	pos
4436	neg
4437	pos
4438	neg
4439	neg
4440	pos
4441	pos
4442	pos
4443	pos
4444	pos
4445	pos
4446	neg
4447	neg
4448	neg
4449	neg
4450	neg
4451	pos
4452	pos
4453	pos
4454	neg
4455	neg
4456	neg
4457	pos
4458	pos
4459	pos
4460	neg
4461	pos
4462	pos
4463	neg
4464	pos
4465	neg
4466	pos
4467	pos
4468	pos
4469	neg
4470	pos
4471	pos
4472	pos
4473	neg
4474	pos
4475	pos
4476	pos
4477	pos
4478	pos
4479	neg
4480	pos
4481	neg
4482	pos
4483	pos
4484	pos
4485	pos
4486	neg
4487	neg
4488	pos
4489	neg
4490	pos
4491	pos
4492	neg
4493	pos
4494	neg
4495	neg
4496	pos
4497	pos
4498	pos
4499	pos
4500	neg
4501	neg
4502	pos
4503	pos
4504	neg
4505	neg
4506	pos
4507	pos
4508	neg
4509	pos
4510	neg
4511	neg
4512	pos
4513	neg
4514	neg
4515	pos
4516	pos
4517	pos
4518	neg
4519	neg
4520	neg
4521	neg
4522	pos
4523	pos
4524	pos
4525	neg
4526	pos
4527	neg
4528	pos
4529	neg
4530	pos
4531	pos
4532	pos
4533	neg
4534	pos
4535	pos
4536	pos
4537	pos
4538	neg
4539	pos
4540	pos
4541	neg
4542	neg
4543	neg
4544	pos
4545	pos
4546	pos
4547	pos
4548	neg
4549	neg
4550	pos
4551	neg
4552	pos
4553	neg
4554	pos
4555	neg
4556	pos
4557	pos
4558	pos
4559	neg
4560	pos
4561	neg
4562	neg
4563	neg
4564	pos
4565	pos
4566	pos
4567	neg
4568	pos
4569	pos
4570	pos
4571	neg
4572	pos
4573	neg
4574	pos
4575	neg
4576	neg
4577	pos
4578	neg
4579	pos
4580	neg
4581	neg
4582	pos
4583	pos
4584	neg
4585	pos
4586	pos
4587	pos
4588	neg
4589	neg
4590	neg
4591	neg
4592	neg
4593	neg
4594	neg
4595	pos
4596	neg
4597	pos
4598	neg
4599	pos
4600	neg
4601	neg
4602	neg
4603	neg
4604	pos
4605	pos
4606	neg
4607	neg
4608	neg
4609	pos
4610	pos
4611	neg
4612	neg
4613	pos
4614	neg
4615	neg
4616	pos
4617	pos
4618	neg
4619	pos
4620	neg
4621	pos
4622	pos
4623	neg
4624	pos
4625	pos
4626	neg
4627	pos
4628	neg
4629	pos
4630	neg
4631	neg
4632	pos
4633	pos
4634	neg
4635	neg
4636	neg
4637	pos
4638	pos
4639	pos
4640	pos
4641	pos
4642	neg
4643	neg
4644	neg
4645	pos
4646	neg
4647	neg
4648	pos
4649	neg
4650	neg
4651	pos
4652	neg
4653	pos
4654	pos
4655	pos
4656	neg
4657	pos
4658	pos
4659	neg
4660	pos
4661	pos
4662	neg
4663	pos
4664	neg
4665	neg
4666	neg
4667	neg
4668	pos
4669	neg
4670	pos
4671	neg
4672	neg
4673	neg
4674	pos
4675	neg
4676	neg
4677	pos
4678	neg
4679	neg
4680	pos
4681	neg
4682	pos
4683	neg
4684	neg
4685	neg
4686	pos
4687	neg
4688	neg
4689	neg
4690	pos
4691	pos
4692	pos
4693	pos
4694	pos
4695	pos
4696	neg
4697	pos
4698	pos
4699	pos
4700	neg
4701	neg
4702	neg
4703	neg
4704	pos
4705	neg
4706	neg
4707	pos
4708	pos
4709	pos
4710	pos
4711	pos
4712	pos
4713	pos
4714	pos
4715	neg
4716	neg
4717	neg
4718	pos
4719	neg
4720	neg
4721	pos
4722	neg
4723	neg
4724	pos
4725	pos
4726	pos
4727	pos
4728	pos
4729	pos
4730	pos
4731	neg
4732	neg
4733	pos
4734	pos
4735	pos
4736	neg
4737	neg
4738	pos
4739	pos
4740	pos
4741	neg
4742	pos
4743	neg
4744	neg
4745	neg
4746	pos
4747	pos
4748	neg
4749	pos
4750	pos
4751	neg
4752	pos
4753	pos
4754	pos
4755	neg
4756	pos
4757	pos
4758	neg
4759	pos
4760	neg
4761	neg
4762	neg
4763	neg
4764	neg
4765	neg
4766	neg
4767	pos
4768	pos
4769	pos
4770	neg
4771	neg
4772	pos
4773	neg
4774	pos
4775	neg
4776	pos
4777	pos
4778	neg
4779	neg
4780	pos
4781	neg
4782	pos
4783	neg
4784	neg
4785	pos
4786	neg
4787	pos
4788	neg
4789	pos
4790	pos
4791	pos
4792	neg
4793	pos
4794	pos
4795	pos
4796	neg
4797	pos
4798	pos
4799	neg
4800	pos
4801	pos
4802	neg
4803	pos
4804	pos
4805	pos
4806	pos
4807	neg
4808	pos
4809	pos
4810	neg
4811	pos
4812	neg
4813	neg
4814	pos
4815	neg
4816	neg
4817	neg
4818	neg
4819	pos
4820	neg
4821	neg
4822	pos
4823	neg
4824	pos
4825	pos
4826	pos
4827	neg
4828	neg
